,score,winLEN,tag,cv,seed,subject
4472,0.85,0.3,wn,2,745.0,shinanlin
4473,0.8,0.3,wn,3,745.0,shinanlin
4474,0.85,0.3,wn,4,745.0,shinanlin
4475,0.875,0.3,wn,5,745.0,shinanlin
4476,0.975,0.3,wn,0,746.0,shinanlin
4477,0.925,0.3,wn,1,746.0,shinanlin
4478,0.925,0.3,wn,2,746.0,shinanlin
4479,1.0,0.3,wn,3,746.0,shinanlin
4480,0.975,0.3,wn,4,746.0,shinanlin
4481,0.95,0.3,wn,5,746.0,shinanlin
4482,0.875,0.3,wn,0,747.0,shinanlin
4483,0.85,0.3,wn,1,747.0,shinanlin
4484,0.775,0.3,wn,2,747.0,shinanlin
4485,0.9,0.3,wn,3,747.0,shinanlin
4486,0.875,0.3,wn,4,747.0,shinanlin
4487,0.875,0.3,wn,5,747.0,shinanlin
4488,0.925,0.3,wn,0,748.0,shinanlin
4489,0.925,0.3,wn,1,748.0,shinanlin
4490,0.9,0.3,wn,2,748.0,shinanlin
4491,0.95,0.3,wn,3,748.0,shinanlin
4492,0.875,0.3,wn,4,748.0,shinanlin
4493,0.8,0.3,wn,5,748.0,shinanlin
4494,0.9,0.3,wn,0,749.0,shinanlin
4495,0.95,0.3,wn,1,749.0,shinanlin
4496,0.875,0.3,wn,2,749.0,shinanlin
4497,0.925,0.3,wn,3,749.0,shinanlin
4498,0.9,0.3,wn,4,749.0,shinanlin
4499,0.9,0.3,wn,5,749.0,shinanlin
4500,0.975,0.3,wn,0,750.0,shinanlin
4501,0.825,0.3,wn,1,750.0,shinanlin
4502,0.925,0.3,wn,2,750.0,shinanlin
4503,0.875,0.3,wn,3,750.0,shinanlin
4504,0.825,0.3,wn,4,750.0,shinanlin
4505,0.9,0.3,wn,5,750.0,shinanlin
4506,0.9,0.3,wn,0,751.0,shinanlin
4507,0.875,0.3,wn,1,751.0,shinanlin
4508,0.9,0.3,wn,2,751.0,shinanlin
4509,0.95,0.3,wn,3,751.0,shinanlin
4510,0.85,0.3,wn,4,751.0,shinanlin
4511,0.9,0.3,wn,5,751.0,shinanlin
4512,0.875,0.3,wn,0,752.0,shinanlin
4513,0.875,0.3,wn,1,752.0,shinanlin
4514,0.85,0.3,wn,2,752.0,shinanlin
4515,0.85,0.3,wn,3,752.0,shinanlin
4516,0.925,0.3,wn,4,752.0,shinanlin
4517,0.925,0.3,wn,5,752.0,shinanlin
4518,0.875,0.3,wn,0,753.0,shinanlin
4519,0.875,0.3,wn,1,753.0,shinanlin
4520,0.825,0.3,wn,2,753.0,shinanlin
4521,0.825,0.3,wn,3,753.0,shinanlin
4522,0.85,0.3,wn,4,753.0,shinanlin
4523,0.95,0.3,wn,5,753.0,shinanlin
4524,0.95,0.3,wn,0,754.0,shinanlin
4525,0.925,0.3,wn,1,754.0,shinanlin
4526,0.875,0.3,wn,2,754.0,shinanlin
4527,0.95,0.3,wn,3,754.0,shinanlin
4528,0.85,0.3,wn,4,754.0,shinanlin
4529,0.925,0.3,wn,5,754.0,shinanlin
4530,0.925,0.3,wn,0,755.0,shinanlin
4531,0.775,0.3,wn,1,755.0,shinanlin
4532,0.8,0.3,wn,2,755.0,shinanlin
4533,0.9,0.3,wn,3,755.0,shinanlin
4534,0.85,0.3,wn,4,755.0,shinanlin
4535,0.9,0.3,wn,5,755.0,shinanlin
4536,0.925,0.3,wn,0,756.0,shinanlin
4537,0.85,0.3,wn,1,756.0,shinanlin
4538,0.9,0.3,wn,2,756.0,shinanlin
4539,0.9,0.3,wn,3,756.0,shinanlin
4540,0.8,0.3,wn,4,756.0,shinanlin
4541,0.85,0.3,wn,5,756.0,shinanlin
4542,0.9,0.3,wn,0,757.0,shinanlin
4543,0.9,0.3,wn,1,757.0,shinanlin
4544,0.925,0.3,wn,2,757.0,shinanlin
4545,0.85,0.3,wn,3,757.0,shinanlin
4546,0.825,0.3,wn,4,757.0,shinanlin
4547,0.925,0.3,wn,5,757.0,shinanlin
4548,0.875,0.3,wn,0,758.0,shinanlin
4549,0.85,0.3,wn,1,758.0,shinanlin
4550,0.95,0.3,wn,2,758.0,shinanlin
4551,0.85,0.3,wn,3,758.0,shinanlin
4552,0.85,0.3,wn,4,758.0,shinanlin
4553,0.925,0.3,wn,5,758.0,shinanlin
4554,0.875,0.3,wn,0,759.0,shinanlin
4555,0.95,0.3,wn,1,759.0,shinanlin
4556,0.925,0.3,wn,2,759.0,shinanlin
4557,0.9,0.3,wn,3,759.0,shinanlin
4558,0.9,0.3,wn,4,759.0,shinanlin
4559,0.95,0.3,wn,5,759.0,shinanlin
4560,0.975,0.3,wn,0,760.0,shinanlin
4561,0.95,0.3,wn,1,760.0,shinanlin
4562,0.875,0.3,wn,2,760.0,shinanlin
4563,0.95,0.3,wn,3,760.0,shinanlin
4564,0.975,0.3,wn,4,760.0,shinanlin
4565,0.95,0.3,wn,5,760.0,shinanlin
4566,0.875,0.3,wn,0,761.0,shinanlin
4567,0.9,0.3,wn,1,761.0,shinanlin
4568,0.9,0.3,wn,2,761.0,shinanlin
4569,0.9,0.3,wn,3,761.0,shinanlin
4570,0.9,0.3,wn,4,761.0,shinanlin
4571,0.95,0.3,wn,5,761.0,shinanlin
4572,0.9,0.3,wn,0,762.0,shinanlin
4573,0.85,0.3,wn,1,762.0,shinanlin
4574,0.825,0.3,wn,2,762.0,shinanlin
4575,0.775,0.3,wn,3,762.0,shinanlin
4576,0.825,0.3,wn,4,762.0,shinanlin
4577,0.95,0.3,wn,5,762.0,shinanlin
4578,0.9,0.3,wn,0,763.0,shinanlin
4579,0.925,0.3,wn,1,763.0,shinanlin
4580,0.9,0.3,wn,2,763.0,shinanlin
4581,0.925,0.3,wn,3,763.0,shinanlin
4582,0.9,0.3,wn,4,763.0,shinanlin
4583,0.85,0.3,wn,5,763.0,shinanlin
4584,0.875,0.3,wn,0,764.0,shinanlin
4585,0.825,0.3,wn,1,764.0,shinanlin
4586,0.875,0.3,wn,2,764.0,shinanlin
4587,0.9,0.3,wn,3,764.0,shinanlin
4588,0.925,0.3,wn,4,764.0,shinanlin
4589,0.85,0.3,wn,5,764.0,shinanlin
4590,0.875,0.3,wn,0,765.0,shinanlin
4591,0.925,0.3,wn,1,765.0,shinanlin
4592,0.75,0.3,wn,2,765.0,shinanlin
4593,0.875,0.3,wn,3,765.0,shinanlin
4594,0.9,0.3,wn,4,765.0,shinanlin
4595,0.875,0.3,wn,5,765.0,shinanlin
4596,0.875,0.3,wn,0,766.0,shinanlin
4597,0.925,0.3,wn,1,766.0,shinanlin
4598,0.95,0.3,wn,2,766.0,shinanlin
4599,0.925,0.3,wn,3,766.0,shinanlin
4600,0.9,0.3,wn,4,766.0,shinanlin
4601,0.975,0.3,wn,5,766.0,shinanlin
4602,0.875,0.3,wn,0,767.0,shinanlin
4603,0.9,0.3,wn,1,767.0,shinanlin
4604,0.85,0.3,wn,2,767.0,shinanlin
4605,0.85,0.3,wn,3,767.0,shinanlin
4606,0.825,0.3,wn,4,767.0,shinanlin
4607,0.95,0.3,wn,5,767.0,shinanlin
4608,0.85,0.3,wn,0,768.0,shinanlin
4609,0.925,0.3,wn,1,768.0,shinanlin
4610,0.85,0.3,wn,2,768.0,shinanlin
4611,0.9,0.3,wn,3,768.0,shinanlin
4612,0.95,0.3,wn,4,768.0,shinanlin
4613,0.925,0.3,wn,5,768.0,shinanlin
4614,0.925,0.3,wn,0,769.0,shinanlin
4615,0.875,0.3,wn,1,769.0,shinanlin
4616,0.925,0.3,wn,2,769.0,shinanlin
4617,0.825,0.3,wn,3,769.0,shinanlin
4618,0.875,0.3,wn,4,769.0,shinanlin
4619,0.875,0.3,wn,5,769.0,shinanlin
4620,0.9,0.3,wn,0,770.0,shinanlin
4621,0.9,0.3,wn,1,770.0,shinanlin
4622,0.925,0.3,wn,2,770.0,shinanlin
4623,0.85,0.3,wn,3,770.0,shinanlin
4624,0.875,0.3,wn,4,770.0,shinanlin
4625,0.9,0.3,wn,5,770.0,shinanlin
4626,0.85,0.3,wn,0,771.0,shinanlin
4627,0.9,0.3,wn,1,771.0,shinanlin
4628,0.9,0.3,wn,2,771.0,shinanlin
4629,0.95,0.3,wn,3,771.0,shinanlin
4630,0.9,0.3,wn,4,771.0,shinanlin
4631,0.925,0.3,wn,5,771.0,shinanlin
4632,0.925,0.3,wn,0,772.0,shinanlin
4633,0.95,0.3,wn,1,772.0,shinanlin
4634,0.875,0.3,wn,2,772.0,shinanlin
4635,0.875,0.3,wn,3,772.0,shinanlin
4636,0.85,0.3,wn,4,772.0,shinanlin
4637,0.925,0.3,wn,5,772.0,shinanlin
4638,0.925,0.3,wn,0,773.0,shinanlin
4639,0.825,0.3,wn,1,773.0,shinanlin
4640,0.825,0.3,wn,2,773.0,shinanlin
4641,0.9,0.3,wn,3,773.0,shinanlin
4642,0.9,0.3,wn,4,773.0,shinanlin
4643,0.925,0.3,wn,5,773.0,shinanlin
4644,0.875,0.3,wn,0,774.0,shinanlin
4645,0.825,0.3,wn,1,774.0,shinanlin
4646,0.85,0.3,wn,2,774.0,shinanlin
4647,0.85,0.3,wn,3,774.0,shinanlin
4648,0.925,0.3,wn,4,774.0,shinanlin
4649,0.95,0.3,wn,5,774.0,shinanlin
4650,0.95,0.3,wn,0,775.0,shinanlin
4651,0.95,0.3,wn,1,775.0,shinanlin
4652,0.875,0.3,wn,2,775.0,shinanlin
4653,0.9,0.3,wn,3,775.0,shinanlin
4654,0.95,0.3,wn,4,775.0,shinanlin
4655,0.975,0.3,wn,5,775.0,shinanlin
4656,0.9,0.3,wn,0,776.0,shinanlin
4657,0.85,0.3,wn,1,776.0,shinanlin
4658,0.8,0.3,wn,2,776.0,shinanlin
4659,0.9,0.3,wn,3,776.0,shinanlin
4660,0.875,0.3,wn,4,776.0,shinanlin
4661,0.975,0.3,wn,5,776.0,shinanlin
4662,0.875,0.3,wn,0,777.0,shinanlin
4663,0.9,0.3,wn,1,777.0,shinanlin
4664,0.9,0.3,wn,2,777.0,shinanlin
4665,0.875,0.3,wn,3,777.0,shinanlin
4666,0.825,0.3,wn,4,777.0,shinanlin
4667,0.825,0.3,wn,5,777.0,shinanlin
4668,0.85,0.3,wn,0,778.0,shinanlin
4669,0.875,0.3,wn,1,778.0,shinanlin
4670,0.85,0.3,wn,2,778.0,shinanlin
4671,0.85,0.3,wn,3,778.0,shinanlin
4672,0.875,0.3,wn,4,778.0,shinanlin
4673,0.875,0.3,wn,5,778.0,shinanlin
4674,0.95,0.3,wn,0,779.0,shinanlin
4675,0.825,0.3,wn,1,779.0,shinanlin
4676,0.825,0.3,wn,2,779.0,shinanlin
4677,0.85,0.3,wn,3,779.0,shinanlin
4678,0.85,0.3,wn,4,779.0,shinanlin
4679,0.925,0.3,wn,5,779.0,shinanlin
4680,0.875,0.3,wn,0,780.0,shinanlin
4681,0.925,0.3,wn,1,780.0,shinanlin
4682,0.95,0.3,wn,2,780.0,shinanlin
4683,0.875,0.3,wn,3,780.0,shinanlin
4684,1.0,0.3,wn,4,780.0,shinanlin
4685,0.9,0.3,wn,5,780.0,shinanlin
4686,0.825,0.3,wn,0,781.0,shinanlin
4687,0.825,0.3,wn,1,781.0,shinanlin
4688,0.85,0.3,wn,2,781.0,shinanlin
4689,0.85,0.3,wn,3,781.0,shinanlin
4690,0.8,0.3,wn,4,781.0,shinanlin
4691,0.925,0.3,wn,5,781.0,shinanlin
4692,0.925,0.3,wn,0,782.0,shinanlin
4693,0.775,0.3,wn,1,782.0,shinanlin
4694,0.85,0.3,wn,2,782.0,shinanlin
4695,0.9,0.3,wn,3,782.0,shinanlin
4696,0.875,0.3,wn,4,782.0,shinanlin
4697,0.9,0.3,wn,5,782.0,shinanlin
4698,0.875,0.3,wn,0,783.0,shinanlin
4699,0.8,0.3,wn,1,783.0,shinanlin
4700,0.825,0.3,wn,2,783.0,shinanlin
4701,0.925,0.3,wn,3,783.0,shinanlin
4702,0.875,0.3,wn,4,783.0,shinanlin
4703,0.975,0.3,wn,5,783.0,shinanlin
4704,0.85,0.3,wn,0,784.0,shinanlin
4705,0.925,0.3,wn,1,784.0,shinanlin
4706,0.85,0.3,wn,2,784.0,shinanlin
4707,0.8,0.3,wn,3,784.0,shinanlin
4708,0.825,0.3,wn,4,784.0,shinanlin
4709,0.9,0.3,wn,5,784.0,shinanlin
4710,0.825,0.3,wn,0,785.0,shinanlin
4711,0.875,0.3,wn,1,785.0,shinanlin
4712,0.925,0.3,wn,2,785.0,shinanlin
4713,0.825,0.3,wn,3,785.0,shinanlin
4714,0.925,0.3,wn,4,785.0,shinanlin
4715,0.9,0.3,wn,5,785.0,shinanlin
4716,0.85,0.3,wn,0,786.0,shinanlin
4717,0.825,0.3,wn,1,786.0,shinanlin
4718,0.925,0.3,wn,2,786.0,shinanlin
4719,0.95,0.3,wn,3,786.0,shinanlin
4720,0.9,0.3,wn,4,786.0,shinanlin
4721,0.85,0.3,wn,5,786.0,shinanlin
4722,0.925,0.3,wn,0,787.0,shinanlin
4723,0.925,0.3,wn,1,787.0,shinanlin
4724,0.85,0.3,wn,2,787.0,shinanlin
4725,0.9,0.3,wn,3,787.0,shinanlin
4726,0.825,0.3,wn,4,787.0,shinanlin
4727,0.925,0.3,wn,5,787.0,shinanlin
4728,0.925,0.3,wn,0,788.0,shinanlin
4729,0.825,0.3,wn,1,788.0,shinanlin
4730,0.9,0.3,wn,2,788.0,shinanlin
4731,0.95,0.3,wn,3,788.0,shinanlin
4732,0.875,0.3,wn,4,788.0,shinanlin
4733,0.9,0.3,wn,5,788.0,shinanlin
4734,0.85,0.3,wn,0,789.0,shinanlin
4735,0.85,0.3,wn,1,789.0,shinanlin
4736,0.9,0.3,wn,2,789.0,shinanlin
4737,0.75,0.3,wn,3,789.0,shinanlin
4738,0.85,0.3,wn,4,789.0,shinanlin
4739,0.85,0.3,wn,5,789.0,shinanlin
4740,0.825,0.3,wn,0,790.0,shinanlin
4741,0.925,0.3,wn,1,790.0,shinanlin
4742,0.9,0.3,wn,2,790.0,shinanlin
4743,0.825,0.3,wn,3,790.0,shinanlin
4744,0.8,0.3,wn,4,790.0,shinanlin
4745,0.85,0.3,wn,5,790.0,shinanlin
4746,0.95,0.3,wn,0,791.0,shinanlin
4747,0.9,0.3,wn,1,791.0,shinanlin
4748,0.925,0.3,wn,2,791.0,shinanlin
4749,0.9,0.3,wn,3,791.0,shinanlin
4750,0.85,0.3,wn,4,791.0,shinanlin
4751,0.925,0.3,wn,5,791.0,shinanlin
4752,0.95,0.3,wn,0,792.0,shinanlin
4753,0.925,0.3,wn,1,792.0,shinanlin
4754,0.85,0.3,wn,2,792.0,shinanlin
4755,0.8,0.3,wn,3,792.0,shinanlin
4756,0.9,0.3,wn,4,792.0,shinanlin
4757,0.925,0.3,wn,5,792.0,shinanlin
4758,0.925,0.3,wn,0,793.0,shinanlin
4759,0.8,0.3,wn,1,793.0,shinanlin
4760,0.925,0.3,wn,2,793.0,shinanlin
4761,0.9,0.3,wn,3,793.0,shinanlin
4762,0.875,0.3,wn,4,793.0,shinanlin
4763,0.85,0.3,wn,5,793.0,shinanlin
4764,0.875,0.3,wn,0,794.0,shinanlin
4765,0.85,0.3,wn,1,794.0,shinanlin
4766,0.825,0.3,wn,2,794.0,shinanlin
4767,0.9,0.3,wn,3,794.0,shinanlin
4768,0.925,0.3,wn,4,794.0,shinanlin
4769,0.95,0.3,wn,5,794.0,shinanlin
4770,0.85,0.3,wn,0,795.0,shinanlin
4771,0.85,0.3,wn,1,795.0,shinanlin
4772,0.875,0.3,wn,2,795.0,shinanlin
4773,0.85,0.3,wn,3,795.0,shinanlin
4774,0.95,0.3,wn,4,795.0,shinanlin
4775,0.95,0.3,wn,5,795.0,shinanlin
4776,0.875,0.3,wn,0,796.0,shinanlin
4777,0.85,0.3,wn,1,796.0,shinanlin
4778,0.85,0.3,wn,2,796.0,shinanlin
4779,0.975,0.3,wn,3,796.0,shinanlin
4780,0.9,0.3,wn,4,796.0,shinanlin
4781,0.9,0.3,wn,5,796.0,shinanlin
4782,0.875,0.3,wn,0,797.0,shinanlin
4783,0.875,0.3,wn,1,797.0,shinanlin
4784,0.875,0.3,wn,2,797.0,shinanlin
4785,0.875,0.3,wn,3,797.0,shinanlin
4786,0.9,0.3,wn,4,797.0,shinanlin
4787,0.975,0.3,wn,5,797.0,shinanlin
4788,0.9,0.3,wn,0,798.0,shinanlin
4789,0.85,0.3,wn,1,798.0,shinanlin
4790,0.9,0.3,wn,2,798.0,shinanlin
4791,0.925,0.3,wn,3,798.0,shinanlin
4792,0.975,0.3,wn,4,798.0,shinanlin
4793,0.9,0.3,wn,5,798.0,shinanlin
4794,0.9,0.3,wn,0,799.0,shinanlin
4795,0.875,0.3,wn,1,799.0,shinanlin
4796,0.85,0.3,wn,2,799.0,shinanlin
4797,0.875,0.3,wn,3,799.0,shinanlin
4798,0.825,0.3,wn,4,799.0,shinanlin
4799,0.875,0.3,wn,5,799.0,shinanlin
4800,0.9,0.3,wn,0,800.0,shinanlin
4801,0.8,0.3,wn,1,800.0,shinanlin
4802,0.925,0.3,wn,2,800.0,shinanlin
4803,0.85,0.3,wn,3,800.0,shinanlin
4804,0.925,0.3,wn,4,800.0,shinanlin
4805,0.875,0.3,wn,5,800.0,shinanlin
4806,0.925,0.3,wn,0,801.0,shinanlin
4807,0.75,0.3,wn,1,801.0,shinanlin
4808,0.825,0.3,wn,2,801.0,shinanlin
4809,0.8,0.3,wn,3,801.0,shinanlin
4810,0.9,0.3,wn,4,801.0,shinanlin
4811,0.875,0.3,wn,5,801.0,shinanlin
4812,0.95,0.3,wn,0,802.0,shinanlin
4813,0.9,0.3,wn,1,802.0,shinanlin
4814,0.925,0.3,wn,2,802.0,shinanlin
4815,0.825,0.3,wn,3,802.0,shinanlin
4816,0.85,0.3,wn,4,802.0,shinanlin
4817,0.925,0.3,wn,5,802.0,shinanlin
4818,0.875,0.3,wn,0,803.0,shinanlin
4819,0.85,0.3,wn,1,803.0,shinanlin
4820,0.9,0.3,wn,2,803.0,shinanlin
4821,0.85,0.3,wn,3,803.0,shinanlin
4822,0.925,0.3,wn,4,803.0,shinanlin
4823,0.875,0.3,wn,5,803.0,shinanlin
4824,0.925,0.3,wn,0,804.0,shinanlin
4825,0.875,0.3,wn,1,804.0,shinanlin
4826,0.8,0.3,wn,2,804.0,shinanlin
4827,0.75,0.3,wn,3,804.0,shinanlin
4828,0.825,0.3,wn,4,804.0,shinanlin
4829,0.925,0.3,wn,5,804.0,shinanlin
4830,0.925,0.3,wn,0,805.0,shinanlin
4831,0.85,0.3,wn,1,805.0,shinanlin
4832,0.9,0.3,wn,2,805.0,shinanlin
4833,0.95,0.3,wn,3,805.0,shinanlin
4834,0.85,0.3,wn,4,805.0,shinanlin
4835,0.975,0.3,wn,5,805.0,shinanlin
4836,0.8,0.3,wn,0,806.0,shinanlin
4837,0.8,0.3,wn,1,806.0,shinanlin
4838,0.925,0.3,wn,2,806.0,shinanlin
4839,0.9,0.3,wn,3,806.0,shinanlin
4840,0.875,0.3,wn,4,806.0,shinanlin
4841,0.925,0.3,wn,5,806.0,shinanlin
4842,0.85,0.3,wn,0,807.0,shinanlin
4843,0.9,0.3,wn,1,807.0,shinanlin
4844,0.825,0.3,wn,2,807.0,shinanlin
4845,0.85,0.3,wn,3,807.0,shinanlin
4846,0.85,0.3,wn,4,807.0,shinanlin
4847,0.825,0.3,wn,5,807.0,shinanlin
4848,0.7,0.3,wn,0,808.0,shinanlin
4849,0.725,0.3,wn,1,808.0,shinanlin
4850,0.75,0.3,wn,2,808.0,shinanlin
4851,0.875,0.3,wn,3,808.0,shinanlin
4852,0.875,0.3,wn,4,808.0,shinanlin
4853,0.825,0.3,wn,5,808.0,shinanlin
4854,0.9,0.3,wn,0,809.0,shinanlin
4855,0.925,0.3,wn,1,809.0,shinanlin
4856,0.95,0.3,wn,2,809.0,shinanlin
4857,0.875,0.3,wn,3,809.0,shinanlin
4858,0.95,0.3,wn,4,809.0,shinanlin
4859,0.925,0.3,wn,5,809.0,shinanlin
4860,0.8,0.3,wn,0,810.0,shinanlin
4861,0.85,0.3,wn,1,810.0,shinanlin
4862,0.85,0.3,wn,2,810.0,shinanlin
4863,0.875,0.3,wn,3,810.0,shinanlin
4864,0.9,0.3,wn,4,810.0,shinanlin
4865,0.925,0.3,wn,5,810.0,shinanlin
4866,0.875,0.3,wn,0,811.0,shinanlin
4867,0.9,0.3,wn,1,811.0,shinanlin
4868,0.875,0.3,wn,2,811.0,shinanlin
4869,0.95,0.3,wn,3,811.0,shinanlin
4870,0.875,0.3,wn,4,811.0,shinanlin
4871,0.85,0.3,wn,5,811.0,shinanlin
4872,0.825,0.3,wn,0,812.0,shinanlin
4873,0.925,0.3,wn,1,812.0,shinanlin
4874,0.9,0.3,wn,2,812.0,shinanlin
4875,0.8,0.3,wn,3,812.0,shinanlin
4876,0.9,0.3,wn,4,812.0,shinanlin
4877,1.0,0.3,wn,5,812.0,shinanlin
4878,0.85,0.3,wn,0,813.0,shinanlin
4879,0.85,0.3,wn,1,813.0,shinanlin
4880,0.8,0.3,wn,2,813.0,shinanlin
4881,0.9,0.3,wn,3,813.0,shinanlin
4882,0.875,0.3,wn,4,813.0,shinanlin
4883,0.875,0.3,wn,5,813.0,shinanlin
4884,0.85,0.3,wn,0,814.0,shinanlin
4885,0.75,0.3,wn,1,814.0,shinanlin
4886,0.775,0.3,wn,2,814.0,shinanlin
4887,0.8,0.3,wn,3,814.0,shinanlin
4888,0.825,0.3,wn,4,814.0,shinanlin
4889,0.85,0.3,wn,5,814.0,shinanlin
4890,0.9,0.3,wn,0,815.0,shinanlin
4891,0.9,0.3,wn,1,815.0,shinanlin
4892,0.95,0.3,wn,2,815.0,shinanlin
4893,0.9,0.3,wn,3,815.0,shinanlin
4894,0.925,0.3,wn,4,815.0,shinanlin
4895,0.95,0.3,wn,5,815.0,shinanlin
4896,0.9,0.3,wn,0,816.0,shinanlin
4897,0.975,0.3,wn,1,816.0,shinanlin
4898,0.95,0.3,wn,2,816.0,shinanlin
4899,0.875,0.3,wn,3,816.0,shinanlin
4900,0.9,0.3,wn,4,816.0,shinanlin
4901,0.875,0.3,wn,5,816.0,shinanlin
4902,0.875,0.3,wn,0,817.0,shinanlin
4903,0.925,0.3,wn,1,817.0,shinanlin
4904,0.9,0.3,wn,2,817.0,shinanlin
4905,0.85,0.3,wn,3,817.0,shinanlin
4906,0.925,0.3,wn,4,817.0,shinanlin
4907,0.85,0.3,wn,5,817.0,shinanlin
4908,0.875,0.3,wn,0,818.0,shinanlin
4909,0.85,0.3,wn,1,818.0,shinanlin
4910,0.9,0.3,wn,2,818.0,shinanlin
4911,0.85,0.3,wn,3,818.0,shinanlin
4912,0.95,0.3,wn,4,818.0,shinanlin
4913,0.925,0.3,wn,5,818.0,shinanlin
4914,0.95,0.3,wn,0,819.0,shinanlin
4915,0.85,0.3,wn,1,819.0,shinanlin
4916,0.875,0.3,wn,2,819.0,shinanlin
4917,0.875,0.3,wn,3,819.0,shinanlin
4918,0.925,0.3,wn,4,819.0,shinanlin
4919,0.925,0.3,wn,5,819.0,shinanlin
4920,0.925,0.3,wn,0,820.0,shinanlin
4921,0.925,0.3,wn,1,820.0,shinanlin
4922,0.9,0.3,wn,2,820.0,shinanlin
4923,0.9,0.3,wn,3,820.0,shinanlin
4924,0.95,0.3,wn,4,820.0,shinanlin
4925,0.925,0.3,wn,5,820.0,shinanlin
4926,0.8,0.3,wn,0,821.0,shinanlin
4927,0.875,0.3,wn,1,821.0,shinanlin
4928,0.775,0.3,wn,2,821.0,shinanlin
4929,0.875,0.3,wn,3,821.0,shinanlin
4930,0.775,0.3,wn,4,821.0,shinanlin
4931,0.975,0.3,wn,5,821.0,shinanlin
4932,0.925,0.3,wn,0,822.0,shinanlin
4933,0.975,0.3,wn,1,822.0,shinanlin
4934,0.9,0.3,wn,2,822.0,shinanlin
4935,0.8,0.3,wn,3,822.0,shinanlin
4936,0.875,0.3,wn,4,822.0,shinanlin
4937,0.925,0.3,wn,5,822.0,shinanlin
4938,0.9,0.3,wn,0,823.0,shinanlin
4939,0.9,0.3,wn,1,823.0,shinanlin
4940,0.925,0.3,wn,2,823.0,shinanlin
4941,0.875,0.3,wn,3,823.0,shinanlin
4942,0.875,0.3,wn,4,823.0,shinanlin
4943,0.875,0.3,wn,5,823.0,shinanlin
4944,0.825,0.3,wn,0,824.0,shinanlin
4945,0.925,0.3,wn,1,824.0,shinanlin
4946,0.775,0.3,wn,2,824.0,shinanlin
4947,0.925,0.3,wn,3,824.0,shinanlin
4948,0.925,0.3,wn,4,824.0,shinanlin
4949,0.9,0.3,wn,5,824.0,shinanlin
4950,0.925,0.3,wn,0,825.0,shinanlin
4951,0.975,0.3,wn,1,825.0,shinanlin
4952,0.875,0.3,wn,2,825.0,shinanlin
4953,0.9,0.3,wn,3,825.0,shinanlin
4954,0.975,0.3,wn,4,825.0,shinanlin
4955,0.875,0.3,wn,5,825.0,shinanlin
4956,0.925,0.3,wn,0,826.0,shinanlin
4957,0.9,0.3,wn,1,826.0,shinanlin
4958,0.825,0.3,wn,2,826.0,shinanlin
4959,0.925,0.3,wn,3,826.0,shinanlin
4960,0.875,0.3,wn,4,826.0,shinanlin
4961,0.8,0.3,wn,5,826.0,shinanlin
4962,0.775,0.3,wn,0,827.0,shinanlin
4963,0.75,0.3,wn,1,827.0,shinanlin
4964,0.85,0.3,wn,2,827.0,shinanlin
4965,0.825,0.3,wn,3,827.0,shinanlin
4966,0.8,0.3,wn,4,827.0,shinanlin
4967,0.85,0.3,wn,5,827.0,shinanlin
4968,0.9,0.3,wn,0,828.0,shinanlin
4969,0.875,0.3,wn,1,828.0,shinanlin
4970,0.825,0.3,wn,2,828.0,shinanlin
4971,0.9,0.3,wn,3,828.0,shinanlin
4972,0.9,0.3,wn,4,828.0,shinanlin
4973,0.9,0.3,wn,5,828.0,shinanlin
4974,0.8,0.3,wn,0,829.0,shinanlin
4975,0.8,0.3,wn,1,829.0,shinanlin
4976,0.95,0.3,wn,2,829.0,shinanlin
4977,0.85,0.3,wn,3,829.0,shinanlin
4978,0.825,0.3,wn,4,829.0,shinanlin
4979,0.9,0.3,wn,5,829.0,shinanlin
4980,0.925,0.3,wn,0,830.0,shinanlin
4981,0.825,0.3,wn,1,830.0,shinanlin
4982,0.85,0.3,wn,2,830.0,shinanlin
4983,0.85,0.3,wn,3,830.0,shinanlin
4984,0.9,0.3,wn,4,830.0,shinanlin
4985,0.9,0.3,wn,5,830.0,shinanlin
4986,0.9,0.3,wn,0,831.0,shinanlin
4987,0.875,0.3,wn,1,831.0,shinanlin
4988,0.85,0.3,wn,2,831.0,shinanlin
4989,0.95,0.3,wn,3,831.0,shinanlin
4990,0.925,0.3,wn,4,831.0,shinanlin
4991,0.95,0.3,wn,5,831.0,shinanlin
4992,0.925,0.3,wn,0,832.0,shinanlin
4993,0.825,0.3,wn,1,832.0,shinanlin
4994,0.875,0.3,wn,2,832.0,shinanlin
4995,0.825,0.3,wn,3,832.0,shinanlin
4996,0.9,0.3,wn,4,832.0,shinanlin
4997,0.925,0.3,wn,5,832.0,shinanlin
4998,0.9,0.3,wn,0,833.0,shinanlin
4999,0.775,0.3,wn,1,833.0,shinanlin
5000,0.825,0.3,wn,2,833.0,shinanlin
5001,0.85,0.3,wn,3,833.0,shinanlin
5002,0.875,0.3,wn,4,833.0,shinanlin
5003,0.9,0.3,wn,5,833.0,shinanlin
5004,0.95,0.3,wn,0,834.0,shinanlin
5005,0.75,0.3,wn,1,834.0,shinanlin
5006,0.85,0.3,wn,2,834.0,shinanlin
5007,0.9,0.3,wn,3,834.0,shinanlin
5008,0.9,0.3,wn,4,834.0,shinanlin
